td_number_and_name;basic_udi_di;dmids_no;article_number;product_group;product_name;udi_single_unit;udi_ve;mdr_code;risk_class;classification_rule;gmdn;umdns_code;emdn;certification_no;packaging_unit_ve;material;surface_info;iso_code;first_placing_on_market_date;legacy_device
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536335;FG Diam. Royal line;FG diamond coarse;04057176208132;04057176208149;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 315 697 534 023;2015-05-22;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536336;FG Diam. Royal line;FG diamond fine;04057176209665;04057176209672;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 315 697 514 023;2017-03-02;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536338;FG Diam. Royal line;FG diamond medium;04057176208118;04057176208125;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 315 697 524 023;2015-01-28;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536343;FG Diam. Royal line;FG diamond extracoarse;04057176211613;04057176211620;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 172 544 025;2019-05-23;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536356;FG Diam. Royal line;FG diamond medium;04057176212924;04057176212931;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 526 514 023;2020-12-03;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536368;FG Diam. Royal line;FG diamond medium;04057176234940;04057176234957;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 167 524 014;2022-06-14;
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536374;FG Diam. Royal line;FG diamond superfine ID;04057176240064;04057176240071;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 164 504 005;2023-10-24;
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536376;FG Diam. Royal line;FG diamond fine ID;04057176240002;04057176240019;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 164 514 005;2023-10-24;
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536378;FG Diam. Royal line;FG diamond medium ID;04057176239945;04057176239952;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 164 524 005;2023-10-24;
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536384;FG Diam. Royal line;FG diamond superfine ID;04057176240088;04057176240095;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 165 504 005;2023-10-24;
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536386;FG Diam. Royal line;FG diamond fine ID;04057176240026;04057176240033;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 165 514 005;2023-10-24;
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536388;FG Diam. Royal line;FG diamond medium ID;04057176239969;04057176239976;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 165 524 005;2023-10-24;
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536394;FG Diam. Royal line;FG diamond superfine ID;04057176240101;04057176240118;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 465 504 031;2023-10-24;
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536396;FG Diam. Royal line;FG diamond fine ID;04057176240040;04057176240057;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 465 514 031;2023-10-24;
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536398;FG Diam. Royal line;FG diamond medium ID;04057176239983;04057176239990;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 465 524 031;2023-10-24;
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536405;FG Diam. Royal line;FG diamond coarse;04057176208453;04057176208460;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 040 534 033;2015-10-06;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536408;FG Diam. Royal line;FG diamond medium;04057176190895;04057176190901;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 040 524 033;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536415;FG Diam. Royal line;FG diamond coarse;04057176192479;04057176192486;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 040 534 042;2008-09-15;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536418;FG Diam. Royal line;FG diamond medium;04057176190833;04057176190840;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 040 524 042;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536425;FG Diam. Royal line;FG diamond coarse;04057176192455;04057176192462;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 040 534 040;2008-09-15;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536428;FG Diam. Royal line;FG diamond medium;04057176190857;04057176190864;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 040 524 040;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536438;FG Diam. Royal line;FG diamond medium;04057176190871;04057176190888;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 304 524 040;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536448;FG Diam. Royal line;FG diamond medium;04057176190918;04057176190925;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 304 524 018;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536455;FG Diam. Royal line;FG diamond coarse;04057176195951;04057176195968;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 131 534 016;2008-09-18;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536456;FG Diam. Royal line;FG diamond fine;04057176195975;04057176195982;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 131 514 016;2008-09-18;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536458;FG Diam. Royal line;FG diamond medium;04057176190932;04057176190949;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 131 524 016;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536468;FG Diam. Royal line;FG diamond medium;04057176190956;04057176190963;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 137 524 009;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536476;FG Diam. Royal line;FG diamond fine;04057176192431;04057176192448;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 032 514 016;2008-09-15;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536478;FG Diam. Royal line;FG diamond medium;04057176190970;04057176190987;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 032 524 016;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536484;FG Diam. Royal line;FG diamond superfine;04057176193711;04057176193728;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 196 504 009;2008-09-16;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536485;FG Diam. Royal line;FG diamond coarse;04057176211927;04057176211934;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 196 534 009;2020-02-17;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536486;FG Diam. Royal line;FG diamond fine;04057176201416;04057176201423;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 196 514 009;2008-12-12;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536488;FG Diam. Royal line;FG diamond medium;04057176190994;04057176191007;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 196 524 009;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536495;FG Diam. Royal line;FG diamond coarse;04057176193650;04057176193667;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 173 534 023;2008-09-15;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536498;FG Diam. Royal line;FG diamond medium;04057176191496;04057176191502;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 173 524 023;2008-08-20;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536505;FG Diam. Royal line;FG diamond coarse;04057176191755;04057176191762;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 315 697 534 018;2008-08-21;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536508;FG Diam. Royal line;FG diamond medium;04057176191014;04057176191021;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 315 697 524 018;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536515;FG Diam. Royal line;FG diamond coarse;04057176192035;04057176192042;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 019 534 018;2008-08-28;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536518;FG Diam. Royal line;FG diamond medium;04057176191038;04057176191045;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 019 524 018;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536525;FG Diam. Royal line;FG diamond coarse;04057176199997;04057176200006;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 164 534 023;2008-10-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536528;FG Diam. Royal line;FG diamond medium;04057176191519;04057176191526;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 164 524 023;2008-08-20;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536538;FG Diam. Royal line;FG diamond medium;04057176191052;04057176191069;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 247 524 016;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536543;FG Diam. Royal line;FG diamond extracoarse;04057176195616;04057176195623;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 289 544 016;2008-09-18;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536545;FG Diam. Royal line;FG diamond coarse;04057176195579;04057176195586;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 289 534 016;2008-09-18;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536546;FG Diam. Royal line;FG diamond fine;04057176195593;04057176195609;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 289 514 016;2008-09-18;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536548;FG Diam. Royal line;FG diamond medium;04057176191076;04057176191083;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 289 524 016;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536555;FG Diam. Royal line;FG diamond coarse;04057176196798;04057176196804;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 237 534 008;2008-09-23;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536558;FG Diam. Royal line;FG diamond medium;04057176191090;04057176191106;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 237 524 008;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536564;FG Diam. Royal line;FG diamond superfine;04057176193957;04057176193964;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 164 504 010;2008-09-16;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536565;FG Diam. Royal line;FG diamond coarse;04057176193919;04057176193926;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 164 534 010;2008-09-16;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536566;FG Diam. Royal line;FG diamond fine;04057176193933;04057176193940;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 164 514 010;2008-09-16;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536568;FG Diam. Royal line;FG diamond medium;04057176191113;04057176191120;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 164 524 010;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536575;FG Diam. Royal line;FG diamond coarse;04057176212764;04057176212771;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 164 534 009;2020-04-22;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536578;FG Diam. Royal line;FG diamond medium;04057176191137;04057176191144;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 164 524 009;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536584;FG Diam. Royal line;FG diamond superfine;04057176201690;04057176201706;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 129 504 012;2008-12-22;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536585;FG Diam. Royal line;FG diamond coarse;04057176195715;04057176195722;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 129 534 012;2008-09-18;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536588;FG Diam. Royal line;FG diamond medium;04057176191151;04057176191168;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 129 524 012;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536593;FG Diam. Royal line;FG diamond extracoarse;04057176207470;04057176207487;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 257 534 021;2014-03-12;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536594;FG Diam. Royal line;FG diamond superfine;04057176196231;04057176196248;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 257 504 021;2008-09-18;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536595;FG Diam. Royal line;FG diamond coarse;04057176202055;04057176202062;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 257 534 021;2009-09-03;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536596;FG Diam. Royal line;FG diamond fine;04057176208699;04057176208705;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 257 514 021;2015-12-15;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536598;FG Diam. Royal line;FG diamond medium;04057176191533;04057176191540;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 257 524 021;2008-08-20;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536608;FG Diam. Royal line;FG diamond medium;04057176191175;04057176191182;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 247 524 018;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536616;FG Diam. Royal line;FG diamond fine;04057176208316;04057176208323;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 131 514 010;2015-09-21;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536618;FG Diam. Royal line;FG diamond medium;04057176191199;04057176191205;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 040 524 018;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536623;FG Diam. Royal line;FG diamond extracoarse;04057176195852;04057176195869;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 131 544 012;2008-09-18;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536624;FG Diam. Royal line;FG diamond superfine;04057176195838;04057176195845;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 131 504 012;2008-09-18;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536625;FG Diam. Royal line;FG diamond coarse;04057176195791;04057176195807;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 131 534 012;2008-09-18;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536626;FG Diam. Royal line;FG diamond fine;04057176195814;04057176195821;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 131 514 012;2008-09-18;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536628;FG Diam. Royal line;FG diamond medium;04057176191212;04057176191229;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 131 524 012;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536635;FG Diam. Royal line;FG diamond coarse;04057176193735;04057176193742;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 196 534 010;2008-09-16;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536638;FG Diam. Royal line;FG diamond medium;04057176191236;04057176191243;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 196 524 010;2008-08-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536645;FG Diam. Royal line;FG diamond coarse;04057176191779;04057176191786;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 315 697 534 021;2008-08-21;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;536646;FG Diam. Royal line;FG diamond fine;04057176211453;04057176211460;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 315 697 514 021;2018-12-19;X
